ID,Groupx2,AGELT50,Test,Coherence,Reaction Time,Confidence,Correct
2361,1,2,test2,0.050,2360,7,2
2361,1,2,test2,0.050,970,7,2
2361,1,2,test2,0.050,985,7,2
2361,1,2,test2,0.050,907,7,2
2361,1,2,test2,0.150,1073,7,2
2361,1,2,test2,0.150,936,7,2
2361,1,2,test2,0.150,1321,7,2
2361,1,2,test2,0.150,897,7,2
2361,1,2,test2,0.150,1017,7,2
2361,1,2,test2,0.250,1026,7,2
2361,1,2,test2,0.250,849,7,2
2361,1,2,test2,0.250,961,7,2
2361,1,2,test2,0.250,809,7,2
2361,1,2,test2,0.250,1200,7,2
2361,1,2,test2,0.450,729,7,2
2361,1,2,test2,0.450,593,7,2
2361,1,2,test2,0.450,618,7,2
2361,1,2,test2,0.450,1257,7,2
2361,1,2,test2,0.450,593,7,2
2361,1,2,test2,0.700,921,7,2
2361,1,2,test2,0.700,522,7,2
2361,1,2,test2,0.700,977,7,2
2361,1,2,test2,0.700,897,7,2
2361,1,2,test2,0.700,586,7,2
2361,1,2,test3,0.050,705, ,1
2361,1,2,test3,0.050,1057, ,1
2361,1,2,test3,0.050,697, ,1
2361,1,2,test3,0.050,1264, ,2
2361,1,2,test3,0.050,1761, ,2
2361,1,2,test3,0.050,721, ,2
2361,1,2,test3,0.050,2507, ,2
2361,1,2,test3,0.050,852, ,2
2361,1,2,test3,0.050,873, ,2
2361,1,2,test3,0.050,897, ,2
2361,1,2,test3,0.050,745, ,2
2361,1,2,test3,0.050,865, ,2
2361,1,2,test3,0.050,1457, ,2
2361,1,2,test3,0.050,865, ,2
2361,1,2,test3,0.050,857, ,2
2361,1,2,test3,0.050,785, ,2
2361,1,2,test3,0.050,545, ,2
2361,1,2,test3,0.050,2514, ,2
2361,1,2,test3,0.050,665, ,2
2361,1,2,test3,0.050,689, ,2
2361,1,2,test3,0.150,537, ,1
2361,1,2,test3,0.150,761, ,2
2361,1,2,test3,0.150,905, ,2
2361,1,2,test3,0.150,497, ,2
2361,1,2,test3,0.150,745, ,2
2361,1,2,test3,0.150,577, ,2
2361,1,2,test3,0.150,1585, ,2
2361,1,2,test3,0.150,481, ,2
2361,1,2,test3,0.150,1129, ,2
2361,1,2,test3,0.150,626, ,2
2361,1,2,test3,0.150,513, ,2
2361,1,2,test3,0.150,505, ,2
2361,1,2,test3,0.150,578, ,2
2361,1,2,test3,0.150,665, ,2
2361,1,2,test3,0.150,538, ,2
2361,1,2,test3,0.150,385, ,2
2361,1,2,test3,0.150,1025, ,2
2361,1,2,test3,0.150,2105, ,2
2361,1,2,test3,0.150,545, ,2
2361,1,2,test3,0.150,538, ,2
2361,1,2,test3,0.250,409, ,1
2361,1,2,test3,0.250,697, ,2
2361,1,2,test3,0.250,553, ,2
2361,1,2,test3,0.250,657, ,2
2361,1,2,test3,0.250,529, ,2
2361,1,2,test3,0.250,561, ,2
2361,1,2,test3,0.250,513, ,2
2361,1,2,test3,0.250,529, ,2
2361,1,2,test3,0.250,537, ,2
2361,1,2,test3,0.250,929, ,2
2361,1,2,test3,0.250,553, ,2
2361,1,2,test3,0.250,737, ,2
2361,1,2,test3,0.250,2129, ,2
2361,1,2,test3,0.250,601, ,2
2361,1,2,test3,0.250,714, ,2
2361,1,2,test3,0.250,466, ,2
2361,1,2,test3,0.250,513, ,2
2361,1,2,test3,0.250,537, ,2
2361,1,2,test3,0.250,553, ,2
2361,1,2,test3,0.250,465, ,2
2361,1,2,test3,0.450,577, ,2
2361,1,2,test3,0.450,489, ,2
2361,1,2,test3,0.450,497, ,2
2361,1,2,test3,0.450,497, ,2
2361,1,2,test3,0.450,507, ,2
2361,1,2,test3,0.450,569, ,2
2361,1,2,test3,0.450,873, ,2
2361,1,2,test3,0.450,481, ,2
2361,1,2,test3,0.450,633, ,2
2361,1,2,test3,0.450,601, ,2
2361,1,2,test3,0.450,497, ,2
2361,1,2,test3,0.450,465, ,2
2361,1,2,test3,0.450,1465, ,2
2361,1,2,test3,0.450,529, ,2
2361,1,2,test3,0.450,522, ,2
2361,1,2,test3,0.450,449, ,2
2361,1,2,test3,0.450,458, ,2
2361,1,2,test3,0.450,545, ,2
2361,1,2,test3,0.450,553, ,2
2361,1,2,test3,0.450,593, ,2
2361,1,2,test3,0.700,609, ,2
2361,1,2,test3,0.700,586, ,2
2361,1,2,test3,0.700,473, ,2
2361,1,2,test3,0.700,553, ,2
2361,1,2,test3,0.700,553, ,2
2361,1,2,test3,0.700,481, ,2
2361,1,2,test3,0.700,449, ,2
2361,1,2,test3,0.700,489, ,2
2361,1,2,test3,0.700,522, ,2
2361,1,2,test3,0.700,529, ,2
2361,1,2,test3,0.700,498, ,2
2361,1,2,test3,0.700,505, ,2
2361,1,2,test3,0.700,449, ,2
2361,1,2,test3,0.700,553, ,2
2361,1,2,test3,0.700,529, ,2
2361,1,2,test3,0.700,449, ,2
2361,1,2,test3,0.700,857, ,2
2361,1,2,test3,0.700,529, ,2
2361,1,2,test3,0.700,561, ,2
2361,1,2,test3,0.700,458, ,2
2362,2,2,test0,0.025,10015, , 
2362,2,2,test0,0.025,8469, ,1
2362,2,2,test0,0.050,6758, ,1
2362,2,2,test0,0.050,7557, ,2
2362,2,2,test0,0.100,10014, , 
2362,2,2,test0,0.100,6214, ,2
2362,2,2,test0,0.150,1062, ,2
2362,2,2,test0,0.150,4310, ,2
2362,2,2,test0,0.250,2278, ,1
2362,2,2,test0,0.250,4070, ,2
2362,2,2,test0,0.350,10013, , 
2362,2,2,test0,0.350,1301, ,1
2362,2,2,test0,0.450,1222, ,1
2362,2,2,test0,0.450,838, ,2
2362,2,2,test0,0.700,7428, ,1
2362,2,2,test0,0.700,1541, ,1
2362,2,2,test1,0.025,10014, , 
2362,2,2,test1,0.025,10015, , 
2362,2,2,test1,0.025,10015, , 
2362,2,2,test1,0.025,7717, ,1
2362,2,2,test1,0.025,5106, ,1
2362,2,2,test1,0.025,5059, ,1
2362,2,2,test1,0.025,8166, ,2
2362,2,2,test1,0.025,2486, ,2
2362,2,2,test1,0.025,6758, ,2
2362,2,2,test1,0.025,7270, ,2
2362,2,2,test1,0.025,8021, ,2
2362,2,2,test1,0.025,7429, ,2
2362,2,2,test1,0.025,5573, ,2
2362,2,2,test1,0.025,8228, ,2
2362,2,2,test1,0.025,7571, ,2
2362,2,2,test1,0.025,5939, ,2
2362,2,2,test1,0.025,6659, ,2
2362,2,2,test1,0.025,4515, ,2
2362,2,2,test1,0.025,4483, ,2
2362,2,2,test1,0.025,3923, ,2
2362,2,2,test1,0.050,9876, ,1
2362,2,2,test1,0.050,5394, ,1
2362,2,2,test1,0.050,7446, ,2
2362,2,2,test1,0.050,5397, ,2
2362,2,2,test1,0.050,5317, ,2
2362,2,2,test1,0.050,5781, ,2
2362,2,2,test1,0.050,7637, ,2
2362,2,2,test1,0.050,4484, ,2
2362,2,2,test1,0.050,6740, ,2
2362,2,2,test1,0.050,4643, ,2
2362,2,2,test1,0.050,4276, ,2
2362,2,2,test1,0.050,2978, ,2
2362,2,2,test1,0.050,2067, ,2
2362,2,2,test1,0.050,5651, ,2
2362,2,2,test1,0.050,4163, ,2
2362,2,2,test1,0.050,4066, ,2
2362,2,2,test1,0.050,2994, ,2
2362,2,2,test1,0.050,3825, ,2
2362,2,2,test1,0.050,4641, ,2
2362,2,2,test1,0.050,4002, ,2
2362,2,2,test1,0.100,10015, , 
2362,2,2,test1,0.100,6886, ,1
2362,2,2,test1,0.100,2355, ,1
2362,2,2,test1,0.100,3957, ,2
2362,2,2,test1,0.100,6420, ,2
2362,2,2,test1,0.100,3285, ,2
2362,2,2,test1,0.100,6868, ,2
2362,2,2,test1,0.100,3411, ,2
2362,2,2,test1,0.100,5875, ,2
2362,2,2,test1,0.100,2195, ,2
2362,2,2,test1,0.100,2419, ,2
2362,2,2,test1,0.100,2451, ,2
2362,2,2,test1,0.100,1555, ,2
2362,2,2,test1,0.100,1859, ,2
2362,2,2,test1,0.100,4370, ,2
2362,2,2,test1,0.100,3122, ,2
2362,2,2,test1,0.100,2309, ,2
2362,2,2,test1,0.100,7043, ,2
2362,2,2,test1,0.100,1220, ,2
2362,2,2,test1,0.100,1202, ,2
2362,2,2,test1,0.150,10016, , 
2362,2,2,test1,0.150,10015, , 
2362,2,2,test1,0.150,6342, ,2
2362,2,2,test1,0.150,4453, ,2
2362,2,2,test1,0.150,5189, ,2
2362,2,2,test1,0.150,7029, ,2
2362,2,2,test1,0.150,6787, ,2
2362,2,2,test1,0.150,6036, ,2
2362,2,2,test1,0.150,3283, ,2
2362,2,2,test1,0.150,4516, ,2
2362,2,2,test1,0.150,2692, ,2
2362,2,2,test1,0.150,4340, ,2
2362,2,2,test1,0.150,2196, ,2
2362,2,2,test1,0.150,3491, ,2
2362,2,2,test1,0.150,1123, ,2
2362,2,2,test1,0.150,2500, ,2
2362,2,2,test1,0.150,1394, ,2
2362,2,2,test1,0.150,8498, ,2
2362,2,2,test1,0.150,1586, ,2
2362,2,2,test1,0.150,2706, ,2
2362,2,2,test1,0.250,4022, ,2
2362,2,2,test1,0.250,7781, ,2
2362,2,2,test1,0.250,5589, ,2
2362,2,2,test1,0.250,4469, ,2
2362,2,2,test1,0.250,6789, ,2
2362,2,2,test1,0.250,7941, ,2
2362,2,2,test1,0.250,7668, ,2
2362,2,2,test1,0.250,9300, ,2
2362,2,2,test1,0.250,8102, ,2
2362,2,2,test1,0.250,4885, ,2
2362,2,2,test1,0.250,3716, ,2
2362,2,2,test1,0.250,4148, ,2
2362,2,2,test1,0.250,3459, ,2
2362,2,2,test1,0.250,4067, ,2
2362,2,2,test1,0.250,2612, ,2
2362,2,2,test1,0.250,2243, ,2
2362,2,2,test1,0.250,1683, ,2
2362,2,2,test1,0.250,979, ,2
2362,2,2,test1,0.250,2066, ,2
2362,2,2,test1,0.250,3490, ,2
2362,2,2,test1,0.350,10008, , 
2362,2,2,test1,0.350,3462, ,1
2362,2,2,test1,0.350,2950, ,1
2362,2,2,test1,0.350,7397, ,2
2362,2,2,test1,0.350,7588, ,2
2362,2,2,test1,0.350,9428, ,2
2362,2,2,test1,0.350,4372, ,2
2362,2,2,test1,0.350,3572, ,2
2362,2,2,test1,0.350,1651, ,2
2362,2,2,test1,0.350,2803, ,2
2362,2,2,test1,0.350,1779, ,2
2362,2,2,test1,0.350,724, ,2
2362,2,2,test1,0.350,883, ,2
2362,2,2,test1,0.350,754, ,2
2362,2,2,test1,0.350,2195, ,2
2362,2,2,test1,0.350,883, ,2
2362,2,2,test1,0.350,2627, ,2
2362,2,2,test1,0.350,866, ,2
2362,2,2,test1,0.350,1234, ,2
2362,2,2,test1,0.350,1634, ,2
2362,2,2,test1,0.450,1797, ,1
2362,2,2,test1,0.450,7942, ,2
2362,2,2,test1,0.450,5573, ,2
2362,2,2,test1,0.450,3893, ,2
2362,2,2,test1,0.450,3941, ,2
2362,2,2,test1,0.450,5908, ,2
2362,2,2,test1,0.450,5059, ,2
2362,2,2,test1,0.450,1988, ,2
2362,2,2,test1,0.450,3491, ,2
2362,2,2,test1,0.450,4275, ,2
2362,2,2,test1,0.450,915, ,2
2362,2,2,test1,0.450,1379, ,2
2362,2,2,test1,0.450,1939, ,2
2362,2,2,test1,0.450,834, ,2
2362,2,2,test1,0.450,827, ,2
2362,2,2,test1,0.450,1027, ,2
2362,2,2,test1,0.450,2450, ,2
2362,2,2,test1,0.450,2002, ,2
2362,2,2,test1,0.450,707, ,2
2362,2,2,test1,0.450,658, ,2
2362,2,2,test1,0.700,2710, ,1
2362,2,2,test1,0.700,867, ,1
2362,2,2,test1,0.700,7925, ,2
2362,2,2,test1,0.700,7061, ,2
2362,2,2,test1,0.700,5317, ,2
2362,2,2,test1,0.700,3636, ,2
2362,2,2,test1,0.700,3923, ,2
2362,2,2,test1,0.700,4499, ,2
2362,2,2,test1,0.700,2516, ,2
2362,2,2,test1,0.700,6244, ,2
2362,2,2,test1,0.700,4227, ,2
2362,2,2,test1,0.700,883, ,2
2362,2,2,test1,0.700,878, ,2
2362,2,2,test1,0.700,675, ,2
2362,2,2,test1,0.700,691, ,2
2362,2,2,test1,0.700,2147, ,2
2362,2,2,test1,0.700,3106, ,2
2362,2,2,test1,0.700,1810, ,2
2362,2,2,test1,0.700,1987, ,2
2362,2,2,test1,0.700,989, ,2
2362,2,2,test2,0.050,1458,7,2
2362,2,2,test2,0.050,2449,6,2
2362,2,2,test2,0.050,7523,5,2
2362,2,2,test2,0.050,6881,5,2
2362,2,2,test2,0.050,5059,5,2
2362,2,2,test2,0.150,2609,7,2
2362,2,2,test2,0.150,3025,7,2
2362,2,2,test2,0.150,4193,6,2
2362,2,2,test2,0.150,4577,6,2
2362,2,2,test2,0.150,1074,5,2
2362,2,2,test2,0.250,1130,7,2
2362,2,2,test2,0.250,964,7,2
2362,2,2,test2,0.250,3297,7,2
2362,2,2,test2,0.250,2514,6,2
2362,2,2,test2,0.250,1938,6,2
2362,2,2,test2,0.450,1138,7,2
2362,2,2,test2,0.450,2627,7,2
2362,2,2,test2,0.450,2673,7,2
2362,2,2,test2,0.450,1644,7,2
2362,2,2,test2,0.450,2865,7,2
2362,2,2,test2,0.700,1711,7,2
2362,2,2,test2,0.700,1681,7,2
2362,2,2,test2,0.700,962,7,2
2362,2,2,test2,0.700,1266,6,2
2362,2,2,test2,0.700,2256,6,2
2362,2,2,test3,0.050,1604, ,1
2362,2,2,test3,0.050,1392, ,1
2362,2,2,test3,0.050,1616, ,1
2362,2,2,test3,0.050,4162, ,2
2362,2,2,test3,0.050,3745, ,2
2362,2,2,test3,0.050,2545, ,2
2362,2,2,test3,0.050,4257, ,2
2362,2,2,test3,0.050,2385, ,2
2362,2,2,test3,0.050,2337, ,2
2362,2,2,test3,0.050,3907, ,2
2362,2,2,test3,0.050,4208, ,2
2362,2,2,test3,0.050,3312, ,2
2362,2,2,test3,0.050,580, ,2
2362,2,2,test3,0.050,2947, ,2
2362,2,2,test3,0.050,1744, ,2
2362,2,2,test3,0.050,880, ,2
2362,2,2,test3,0.050,1968, ,2
2362,2,2,test3,0.050,1120, ,2
2362,2,2,test3,0.050,720, ,2
2362,2,2,test3,0.050,2384, ,2
2362,2,2,test3,0.150,1169, ,2
2362,2,2,test3,0.150,1649, ,2
2362,2,2,test3,0.150,1283, ,2
2362,2,2,test3,0.150,816, ,2
2362,2,2,test3,0.150,2976, ,2
2362,2,2,test3,0.150,720, ,2
2362,2,2,test3,0.150,624, ,2
2362,2,2,test3,0.150,2000, ,2
2362,2,2,test3,0.150,1648, ,2
2362,2,2,test3,0.150,688, ,2
2362,2,2,test3,0.150,835, ,2
2362,2,2,test3,0.150,1248, ,2
2362,2,2,test3,0.150,1104, ,2
2362,2,2,test3,0.150,1264, ,2
2362,2,2,test3,0.150,816, ,2
2362,2,2,test3,0.150,1296, ,2
2362,2,2,test3,0.150,592, ,2
2362,2,2,test3,0.150,800, ,2
2362,2,2,test3,0.150,992, ,2
2362,2,2,test3,0.150,1155, ,2
2362,2,2,test3,0.250,3617, ,2
2362,2,2,test3,0.250,881, ,2
2362,2,2,test3,0.250,1360, ,2
2362,2,2,test3,0.250,928, ,2
2362,2,2,test3,0.250,929, ,2
2362,2,2,test3,0.250,1041, ,2
2362,2,2,test3,0.250,962, ,2
2362,2,2,test3,0.250,736, ,2
2362,2,2,test3,0.250,827, ,2
2362,2,2,test3,0.250,592, ,2
2362,2,2,test3,0.250,720, ,2
2362,2,2,test3,0.250,864, ,2
2362,2,2,test3,0.250,835, ,2
2362,2,2,test3,0.250,643, ,2
2362,2,2,test3,0.250,707, ,2
2362,2,2,test3,0.250,899, ,2
2362,2,2,test3,0.250,880, ,2
2362,2,2,test3,0.250,688, ,2
2362,2,2,test3,0.250,1539, ,2
2362,2,2,test3,0.250,1440, ,2
2362,2,2,test3,0.450,2449, ,2
2362,2,2,test3,0.450,721, ,2
2362,2,2,test3,0.450,625, ,2
2362,2,2,test3,0.450,977, ,2
2362,2,2,test3,0.450,963, ,2
2362,2,2,test3,0.450,689, ,2
2362,2,2,test3,0.450,625, ,2
2362,2,2,test3,0.450,752, ,2
2362,2,2,test3,0.450,624, ,2
2362,2,2,test3,0.450,671, ,2
2362,2,2,test3,0.450,592, ,2
2362,2,2,test3,0.450,608, ,2
2362,2,2,test3,0.450,608, ,2
2362,2,2,test3,0.450,943, ,2
2362,2,2,test3,0.450,800, ,2
2362,2,2,test3,0.450,656, ,2
2362,2,2,test3,0.450,643, ,2
2362,2,2,test3,0.450,592, ,2
2362,2,2,test3,0.450,784, ,2
2362,2,2,test3,0.450,770, ,2
2362,2,2,test3,0.700,1475, ,2
2362,2,2,test3,0.700,864, ,2
2362,2,2,test3,0.700,880, ,2
2362,2,2,test3,0.700,656, ,2
2362,2,2,test3,0.700,593, ,2
2362,2,2,test3,0.700,591, ,2
2362,2,2,test3,0.700,771, ,2
2362,2,2,test3,0.700,592, ,2
2362,2,2,test3,0.700,672, ,2
2362,2,2,test3,0.700,656, ,2
2362,2,2,test3,0.700,642, ,2
2362,2,2,test3,0.700,672, ,2
2362,2,2,test3,0.700,560, ,2
2362,2,2,test3,0.700,496, ,2
2362,2,2,test3,0.700,544, ,2
2362,2,2,test3,0.700,752, ,2
2362,2,2,test3,0.700,560, ,2
2362,2,2,test3,0.700,528, ,2
2362,2,2,test3,0.700,656, ,2
2362,2,2,test3,0.700,1217, ,2
3002,2,2,test0,0.025,1406, ,1
3002,2,2,test0,0.025,1582, ,2
3002,2,2,test0,0.050,1982, ,1
3002,2,2,test0,0.050,2887, ,2
3002,2,2,test0,0.100,991, ,2
3002,2,2,test0,0.100,1390, ,2
3002,2,2,test0,0.150,1358, ,2
3002,2,2,test0,0.150,1143, ,2
3002,2,2,test0,0.250,814, ,2
3002,2,2,test0,0.250,983, ,2
3002,2,2,test0,0.350,863, ,2
3002,2,2,test0,0.350,694, ,2
3002,2,2,test0,0.450,839, ,2
3002,2,2,test0,0.450,767, ,2
3002,2,2,test0,0.700,1261, ,2
3002,2,2,test0,0.700,1126, ,2
3002,2,2,test1,0.025,5422, ,1
3002,2,2,test1,0.025,8335, ,1
3002,2,2,test1,0.025,7262, ,1
3002,2,2,test1,0.025,5654, ,2
3002,2,2,test1,0.025,2175, ,1
3002,2,2,test1,0.025,5471, ,2
3002,2,2,test1,0.025,577, ,1
3002,2,2,test1,0.025,5706, ,2
3002,2,2,test1,0.025,1098, ,2
3002,2,2,test1,0.025,4993, ,1
3002,2,2,test1,0.025,4399, ,1
3002,2,2,test1,0.025,3713, ,2
3002,2,2,test1,0.025,3847, ,2
3002,2,2,test1,0.025,3967, ,2
3002,2,2,test1,0.025,9293, ,2
3002,2,2,test1,0.025,6566, ,2
3002,2,2,test1,0.025,3751, ,2
3002,2,2,test1,0.025,2459, ,2
3002,2,2,test1,0.025,6823, ,2
3002,2,2,test1,0.025,5687, ,2
3002,2,2,test1,0.050,2343, ,2
3002,2,2,test1,0.050,4327, ,2
3002,2,2,test1,0.050,10015, , 
3002,2,2,test1,0.050,1726, ,2
3002,2,2,test1,0.050,3423, ,2
3002,2,2,test1,0.050,5359, ,1
3002,2,2,test1,0.050,855, ,2
3002,2,2,test1,0.050,2895, ,2
3002,2,2,test1,0.050,2250, ,2
3002,2,2,test1,0.050,4719, ,2
3002,2,2,test1,0.050,3479, ,2
3002,2,2,test1,0.050,4799, ,1
3002,2,2,test1,0.050,4863, ,2
3002,2,2,test1,0.050,4311, ,2
3002,2,2,test1,0.050,2407, ,2
3002,2,2,test1,0.050,4294, ,2
3002,2,2,test1,0.050,2031, ,2
3002,2,2,test1,0.050,1729, ,2
3002,2,2,test1,0.050,4887, ,2
3002,2,2,test1,0.050,6529, ,2
3002,2,2,test1,0.100,1190, ,2
3002,2,2,test1,0.100,1742, ,2
3002,2,2,test1,0.100,1022, ,2
3002,2,2,test1,0.100,2753, ,1
3002,2,2,test1,0.100,847, ,2
3002,2,2,test1,0.100,702, ,2
3002,2,2,test1,0.100,4387, ,1
3002,2,2,test1,0.100,1486, ,2
3002,2,2,test1,0.100,2415, ,2
3002,2,2,test1,0.100,1982, ,2
3002,2,2,test1,0.100,4096, ,1
3002,2,2,test1,0.100,759, ,1
3002,2,2,test1,0.100,2382, ,2
3002,2,2,test1,0.100,2630, ,2
3002,2,2,test1,0.100,5002, ,2
3002,2,2,test1,0.100,2902, ,2
3002,2,2,test1,0.100,3402, ,2
3002,2,2,test1,0.100,2751, ,2
3002,2,2,test1,0.100,1455, ,2
3002,2,2,test1,0.100,3530, ,2
3002,2,2,test1,0.150,2038, ,1
3002,2,2,test1,0.150,3254, ,1
3002,2,2,test1,0.150,2295, ,1
3002,2,2,test1,0.150,2358, ,2
3002,2,2,test1,0.150,2086, ,2
3002,2,2,test1,0.150,2415, ,2
3002,2,2,test1,0.150,842, ,1
3002,2,2,test1,0.150,1502, ,2
3002,2,2,test1,0.150,2102, ,1
3002,2,2,test1,0.150,974, ,2
3002,2,2,test1,0.150,4326, ,2
3002,2,2,test1,0.150,2191, ,2
3002,2,2,test1,0.150,1743, ,2
3002,2,2,test1,0.150,2119, ,2
3002,2,2,test1,0.150,567, ,2
3002,2,2,test1,0.150,535, ,2
3002,2,2,test1,0.150,1295, ,2
3002,2,2,test1,0.150,1703, ,2
3002,2,2,test1,0.150,1775, ,2
3002,2,2,test1,0.150,1062, ,2
3002,2,2,test1,0.250,3599, ,1
3002,2,2,test1,0.250,1534, ,1
3002,2,2,test1,0.250,1559, ,2
3002,2,2,test1,0.250,4041, ,2
3002,2,2,test1,0.250,2279, ,2
3002,2,2,test1,0.250,1142, ,2
3002,2,2,test1,0.250,2039, ,2
3002,2,2,test1,0.250,1118, ,2
3002,2,2,test1,0.250,1287, ,2
3002,2,2,test1,0.250,1247, ,2
3002,2,2,test1,0.250,1646, ,2
3002,2,2,test1,0.250,1071, ,2
3002,2,2,test1,0.250,970, ,2
3002,2,2,test1,0.250,1695, ,2
3002,2,2,test1,0.250,1150, ,2
3002,2,2,test1,0.250,623, ,2
3002,2,2,test1,0.250,766, ,2
3002,2,2,test1,0.250,694, ,2
3002,2,2,test1,0.250,3319, ,2
3002,2,2,test1,0.250,1335, ,2
3002,2,2,test1,0.350,959, ,2
3002,2,2,test1,0.350,2382, ,2
3002,2,2,test1,0.350,1126, ,2
3002,2,2,test1,0.350,1638, ,2
3002,2,2,test1,0.350,983, ,2
3002,2,2,test1,0.350,670, ,2
3002,2,2,test1,0.350,638, ,1
3002,2,2,test1,0.350,630, ,2
3002,2,2,test1,0.350,705, ,2
3002,2,2,test1,0.350,769, ,2
3002,2,2,test1,0.350,678, ,2
3002,2,2,test1,0.350,1798, ,2
3002,2,2,test1,0.350,1006, ,2
3002,2,2,test1,0.350,1230, ,2
3002,2,2,test1,0.350,631, ,2
3002,2,2,test1,0.350,751, ,2
3002,2,2,test1,0.350,694, ,2
3002,2,2,test1,0.350,614, ,2
3002,2,2,test1,0.350,663, ,2
3002,2,2,test1,0.350,911, ,2
3002,2,2,test1,0.450,2455, ,2
3002,2,2,test1,0.450,1879, ,2
3002,2,2,test1,0.450,814, ,2
3002,2,2,test1,0.450,535, ,2
3002,2,2,test1,0.450,903, ,2
3002,2,2,test1,0.450,567, ,2
3002,2,2,test1,0.450,999, ,2
3002,2,2,test1,0.450,650, ,2
3002,2,2,test1,0.450,631, ,2
3002,2,2,test1,0.450,686, ,2
3002,2,2,test1,0.450,2358, ,2
3002,2,2,test1,0.450,1462, ,2
3002,2,2,test1,0.450,782, ,2
3002,2,2,test1,0.450,494, ,2
3002,2,2,test1,0.450,1166, ,2
3002,2,2,test1,0.450,591, ,2
3002,2,2,test1,0.450,1318, ,2
3002,2,2,test1,0.450,1247, ,2
3002,2,2,test1,0.450,768, ,2
3002,2,2,test1,0.450,1783, ,2
3002,2,2,test1,0.700,1654, ,2
3002,2,2,test1,0.700,615, ,2
3002,2,2,test1,0.700,522, ,2
3002,2,2,test1,0.700,607, ,2
3002,2,2,test1,0.700,759, ,2
3002,2,2,test1,0.700,1153, ,2
3002,2,2,test1,0.700,671, ,2
3002,2,2,test1,0.700,679, ,1
3002,2,2,test1,0.700,662, ,2
3002,2,2,test1,0.700,655, ,2
3002,2,2,test1,0.700,806, ,2
3002,2,2,test1,0.700,1575, ,2
3002,2,2,test1,0.700,799, ,2
3002,2,2,test1,0.700,847, ,2
3002,2,2,test1,0.700,847, ,2
3002,2,2,test1,0.700,543, ,2
3002,2,2,test1,0.700,606, ,2
3002,2,2,test1,0.700,679, ,2
3002,2,2,test1,0.700,751, ,2
3002,2,2,test1,0.700,641, ,2
3002,2,2,test2,0.050,9615,4,1
3002,2,2,test2,0.050,4359,5,2
3002,2,2,test2,0.050,7751,2,1
3002,2,2,test2,0.050,4247,2,2
3002,2,2,test2,0.050,9271,2,1
3002,2,2,test2,0.150,4554,4,2
3002,2,2,test2,0.150,970,5,2
3002,2,2,test2,0.150,9239,3,1
3002,2,2,test2,0.150,1359,3,2
3002,2,2,test2,0.150,2591,5,2
3002,2,2,test2,0.250,2551,6,2
3002,2,2,test2,0.250,1199,5,2
3002,2,2,test2,0.250,3521,6,1
3002,2,2,test2,0.250,4215,3,1
3002,2,2,test2,0.250,1802,5,2
3002,2,2,test2,0.450,1023,4,2
3002,2,2,test2,0.450,833,5,2
3002,2,2,test2,0.450,1802,6,2
3002,2,2,test2,0.450,1183,5,2
3002,2,2,test2,0.450,5479,3,2
3002,2,2,test2,0.700,910,6,2
3002,2,2,test2,0.700,1217,6,2
3002,2,2,test2,0.700,1454,7,2
3002,2,2,test2,0.700,2327,7,2
3002,2,2,test2,0.700,970,5,2
3002,2,2,test3,0.050,906, ,2
3002,2,2,test3,0.050,719, ,1
3002,2,2,test3,0.050,1039, ,2
3002,2,2,test3,0.050,359, ,1
3002,2,2,test3,0.050,583, ,2
3002,2,2,test3,0.050,591, ,2
3002,2,2,test3,0.050,535, ,2
3002,2,2,test3,0.050,879, ,1
3002,2,2,test3,0.050,1591, ,2
3002,2,2,test3,0.050,1103, ,2
3002,2,2,test3,0.050,1519, ,2
3002,2,2,test3,0.050,1994, ,1
3002,2,2,test3,0.050,2064, ,2
3002,2,2,test3,0.050,759, ,2
3002,2,2,test3,0.050,879, ,2
3002,2,2,test3,0.050,2231, ,2
3002,2,2,test3,0.050,1376, ,2
3002,2,2,test3,0.050,1255, ,2
3002,2,2,test3,0.050,638, ,2
3002,2,2,test3,0.050,1575, ,2
3002,2,2,test3,0.150,367, ,2
3002,2,2,test3,0.150,407, ,2
3002,2,2,test3,0.150,527, ,1
3002,2,2,test3,0.150,751, ,1
3002,2,2,test3,0.150,375, ,1
3002,2,2,test3,0.150,679, ,2
3002,2,2,test3,0.150,3304, ,2
3002,2,2,test3,0.150,3423, ,1
3002,2,2,test3,0.150,1119, ,2
3002,2,2,test3,0.150,927, ,2
3002,2,2,test3,0.150,984, ,1
3002,2,2,test3,0.150,975, ,2
3002,2,2,test3,0.150,887, ,2
3002,2,2,test3,0.150,679, ,2
3002,2,2,test3,0.150,527, ,2
3002,2,2,test3,0.150,695, ,2
3002,2,2,test3,0.150,815, ,2
3002,2,2,test3,0.150,887, ,2
3002,2,2,test3,0.150,1359, ,2
3002,2,2,test3,0.150,577, ,2
3002,2,2,test3,0.250,1207, ,2
3002,2,2,test3,0.250,543, ,2
3002,2,2,test3,0.250,591, ,2
3002,2,2,test3,0.250,439, ,2
3002,2,2,test3,0.250,567, ,2
3002,2,2,test3,0.250,1359, ,2
3002,2,2,test3,0.250,599, ,1
3002,2,2,test3,0.250,1527, ,1
3002,2,2,test3,0.250,639, ,2
3002,2,2,test3,0.250,791, ,2
3002,2,2,test3,0.250,543, ,2
3002,2,2,test3,0.250,791, ,2
3002,2,2,test3,0.250,487, ,2
